ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001634025-21-000003	2	Mont Handley	Director	2021-04-15
0001634025-21-000003	3	David Lilly	Director	2021-04-15
0001855932-21-000001	2	Ian Frascati	Managing Member	2021-04-19
0001641389-21-000005	2	Nick Tommarello	Founder & CEO	2021-04-16
0001641389-21-000005	1	Greg Hughes Belote	Founder & CTO	2021-04-16
0001670254-21-000494	3	Jorge Rivas	VP Officer	2021-04-19
0001670254-21-000494	5	Lucie Slavkov	Secretary	2021-04-19
0001670254-21-000494	6	Alexander Michaels	Founder	2021-04-19
0001670254-21-000494	2	PATRICK MOYAL	CFA	2021-04-19
0001670254-21-000494	1	David R Aldrich	Manager	2021-04-19
0001670254-21-000494	4	Robert Lauria	Vp	2021-04-19
0001802925-21-000001	1	/s/ Joel Nkounkou	President	2021-04-19
0001683168-21-001467	1	/s/ Timothy Morales	Chief Executive Officer	2021-01-20
0001669191-21-000401	3	John Fanning Jr	Principal Accounting Officer	2021-04-19
0001669191-21-000401	4	John Fanning Jr	Board Member	2021-04-19
0001669191-21-000401	1	John Fanning Jr	Principal Executive Officer	2021-04-19
0001669191-21-000401	2	John Fanning Jr	Principal Financial Officer	2021-04-19
0001669191-21-000399	8	Timmy  Chou	Board Member	2021-04-19
0001669191-21-000399	2	Timmy  Chou	Principal Financial Officer	2021-04-19
0001669191-21-000399	3	Timmy  Chou	Principal Accounting Officer	2021-04-19
0001669191-21-000399	4	William W Crossman	Board Member	2021-04-19
0001669191-21-000399	5	John Lawson	Board Member	2021-04-19
0001669191-21-000399	1	William W Crossman	Principal Executive Officer	2021-04-19
0001669191-21-000399	6	Chris Tew	Board Member	2021-04-19
0001669191-21-000399	7	Lawrence Toll	Board Member	2021-04-19
0001670254-21-000487	1	Celeste Malvar-Stewart	Vice President - Design	2021-04-18
0001670254-21-000487	2	Kevin Terry Smith	President & Founder	2021-04-18
0001670254-21-000475	1	Matt Lobel	President	2021-04-16
0001670254-21-000474	2	Kraig Weaver	founder and distiller	2021-04-19
0001670254-21-000474	3	Michelle Weaver	founder & organizer (The Bookie)	2021-04-19
0001670254-21-000474	1	Kameron Weaver	founder and distiller	2021-04-19
0001670254-21-000473	1	Kimberley McCann	Co-Founder | COO	2021-04-16
0001670254-21-000473	2	Celeste Rajczi	Co-Founder | CEO	2021-04-15
0001743098-21-000001	2	Fidel Boamah	Creative Director	2021-04-19
0001743098-21-000001	3	Summit Singh Thakur	CTO	2021-04-19
0001743098-21-000001	1	Nick Nanakos	Founder & CEO	2021-04-19
0001670254-21-000472	2	Scher Zalman Duchman	Board Member	2021-04-17
0001670254-21-000472	1	Robert Flessner	CEO	2021-04-19
0001670254-21-000472	3	James Bellefeuille	Chairman of the Board of Directors	2021-04-17
0001670254-21-000472	4	Robert Flessner	CEO and Co-Founder	2021-04-17
0001665160-21-000486	1	William Howes	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-19
0001670254-21-000471	1	Lynn Langford	Founder/CEO	2021-04-16
0001770563-21-000002	1	Sherree Goldstein	Owner	2021-04-19
0001644600-21-000016	1	Michael Golomb	Chief Executive Officer	2021-04-19
0001670254-21-000470	1	Vicki O'Brien	CEO/Producer	2021-04-19
0001665160-21-000484	1	Nicolas Billaud	Co-CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-19
0001665160-21-000484	2	Vincent Poudras	Co-CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-19
0001770563-21-000001	1	Meghan Pohl	Co-Owner	2021-04-19
0001816003-21-000002	1	Alan Shetzer by Sean Fuellhart POA	CEO	2021-04-19
0001665160-21-000482	2	Paula DOnofrio	Principal Financial Officer and Principal Accounting Officer	2021-04-19
0001665160-21-000482	1	Carman Cook	CEO, Principal Executive Officer and Director	2021-04-19
0001669191-21-000397	1	Ryan Werking	Principal Executive Officer	2021-04-19
0001669191-21-000397	3	Ryan Werking	Principal Accounting Officer	2021-04-19
0001669191-21-000397	2	Ryan Werking	Principal Financial Officer	2021-04-19
0001669191-21-000397	5	Maurice Dukes	Board Member	2021-04-19
0001669191-21-000397	4	Ryan Werking	Board Member	2021-04-19
0001837254-21-000005	1	Zayn Kalyan	President	2020-12-24
0001670254-21-000469	1	Nathan Stern	Co-Founder	2021-04-15
0001669191-21-000395	5	Teague Egan	Board Member	2021-04-19
0001669191-21-000395	4	Michael Egan	Board Member	2021-04-19
0001669191-21-000395	3	Geraldine Berkowitz	Principal Accounting Officer	2021-04-19
0001669191-21-000395	2	Mike Eberhardt	Principal Financial Officer	2021-04-19
0001669191-21-000395	1	Teague Egan	Principal Executive Officer	2021-04-19
0001827319-21-000002	1	Dimitris Kouvaros	Director of Strategy	2021-04-19
0001698505-21-000002	2	Jonathan Lowenhar	Director	2021-04-19
0001698505-21-000002	1	Benjamin Kanner	Director	2021-04-19
0001798376-21-000007	1	J. Brian Murray	Manager of the Manager, Sharswood 1 SPNSRS, LLC	2021-04-19
0001798376-21-000006	1	J. Brian Murray	Manager of the Manager, Sharswood 1 SPNSRS, LLC	2021-04-19
0001798376-21-000005	1	J.Brian Murray	Manager of the Manager, Sharswood 1 SPNSRS, LLC	2021-04-19
0001670254-21-000468	1	Aziza Ismail	Founder/CEO	2021-04-13
0001827319-21-000001	1	Marcellus Alexander III	Founder	2021-04-19
0001788935-21-000002	1	/s/ David Schacter	Chief Executive Officer	2021-04-19
0001670254-21-000467	2	Cara Ferrick	Board member	2021-04-15
0001670254-21-000467	1	Bradley Joseph Saranecki	Board Member	2021-04-15
0001670254-21-000467	3	Bonnie Crotzer	Co-founder & VP	2021-04-04
0001670254-21-000467	4	Susan Peebler	CEO	2021-04-03
0001670254-21-000461	1	Sascha Deri	CEO	2021-04-16
0001852231-21-000001	1	Jason Smith	Chief Executive Officer	2021-04-16
0001670254-21-000467	5	Robert Peebler	Co-Founder, Executive Chairman	2021-04-03
0001062993-21-003690	1	/s/ Adam Klein	/s/ Adam Klein	2021-04-16
0001062993-21-003690	2	/s/ Jared Johnson	CMO, Co-Founder and Director	2021-04-16
0001665160-21-000480	1	John Lin	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-16
0001687278-21-000002	1	/s/ Christina Sasser	CEO	2021-04-16
0001758964-21-000001	1	Derek Waleko	Director	2021-04-16
0001758964-21-000001	2	Isaac Nabors	Director	2021-04-16
0001062993-21-003673	1	/s/ Ray Sturm	CEO & Director	2021-04-16
0001062993-21-003673	2	/s/ Ryan Craft	Director	2021-04-16
0001669191-21-000392	1	Cynthia Winning	Principal Executive Officer	2021-04-16
0001669191-21-000392	2	Lee Peterson	Principal Financial Officer	2021-04-16
0001669191-21-000392	3	Lee Peterson	Principal Accounting Officer	2021-04-16
0001669191-21-000392	4	Cynthia Winning	Board Member	2021-04-16
0001669191-21-000392	5	Stephen Lehman	Board Member	2021-04-16
0001669191-21-000392	6	Gerald Mills	Board Member	2021-04-16
0001669191-21-000392	7	David Bartlett	Board Member	2021-04-16
0001669191-21-000390	1	Rhett Ross	Principal Executive Officer	2021-04-16
0001669191-21-000390	2	Rhett Ross	Principal Financial Officer	2021-04-16
0001669191-21-000390	3	Rhett Ross	Principal Accounting Officer	2021-04-16
0001669191-21-000390	4	Philip Burton	Board Member	2021-04-16
0001669191-21-000390	5	Rhett Ross	Board Member	2021-04-16
0001791747-21-000002	1	Obi Onyejekwe	CEO	2021-04-15
0001665160-21-000478	1	Sener Korkusuz	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-16
0001669191-21-000388	6	Vadim Tarasov	Board Member	2021-04-16
0001669191-21-000388	7	Byron Kwok	Board Member	2021-04-16
0001669191-21-000388	5	David Guzy	Board Member	2021-04-16
0001669191-21-000388	4	David Baker	Board Member	2021-04-16
0001669191-21-000388	3	David Guzy	Principal Accounting Officer	2021-04-16
0001669191-21-000388	2	David Guzy	Principal Financial Officer	2021-04-16
0001669191-21-000388	1	David Baker	Principal Executive Officer	2021-04-16
0001665160-21-000476	1	Sener Korkusuz	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-16
0001669191-21-000385	5	Anthony Carter	Board Member	2021-04-16
0001669191-21-000385	4	Marvin Johnson	Board Member	2021-04-16
0001669191-21-000385	3	Marvin Johnson	Principal Accounting Officer	2021-04-16
0001669191-21-000385	2	Marvin Johnson	Principal Financial Officer	2021-04-16
0001669191-21-000385	1	Marvin Johnson	Principal Executive Officer	2021-04-16
0001798365-21-000003	1	Neal Aronson	CEO	2021-04-16
0001665160-21-000474	1	Luca Gaetano Capula	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-16
0001780439-21-000009	5	Medha Koushal Deshpande	Chief Technology Officer	2021-04-16
0001780439-21-000009	7	Dhananjay Kohle	Director	2021-04-16
0001780439-21-000009	6	Maninderjit Sethi	Chief Business Development Officer	2021-04-16
0001780439-21-000009	4	Kshipra Pramod Attarde	Director	2021-04-16
0001780439-21-000009	3	Rashmi D. Kohle	Director	2021-04-16
0001780439-21-000009	2	Sunita Pramod Attarde	Chief Operating Officer	2021-04-16
0001780439-21-000009	1	Pramod Attarde	Co-Founder & CEO	2021-04-16
0001827297-21-000002	1	Chris Boyd	CEO	2021-04-16
0001830792-21-000009	2	/s/ Ken Hwang	CLO, Chairman	2021-04-16
0001830792-21-000009	1	/s/ James Shih	CEO, Director	2021-04-16
0001827297-21-000001	1	David Allen	Founder	2021-04-16
0001669191-21-000383	2	Jack McDaniel	Principal Financial Officer	2021-04-16
0001669191-21-000383	1	Jack McDaniel	Principal Executive Officer	2021-04-16
0001669191-21-000383	3	Jack McDaniel	Principal Accounting Officer	2021-04-16
0001669191-21-000383	5	Jack McDaniel	Board Member	2021-04-16
0001669191-21-000383	6	Jackey  Lee	Board Member	2021-04-16
0001669191-21-000383	4	Kevin Donahue	Board Member	2021-04-16
0001669191-21-000380	6	Robert Krause	Board Member	2021-04-16
0001669191-21-000380	5	Jeromee Johnson	Board Member	2021-04-16
0001669191-21-000380	4	Richard Heckinger	Board Member	2021-04-16
0001669191-21-000380	3	Robert Krause	Principal Accounting Officer	2021-04-16
0001669191-21-000380	2	Robert Krause	Principal Financial Officer	2021-04-16
0001669191-21-000380	1	Robert Krause	Principal Executive Officer	2021-04-16
0001669191-21-000378	1	Paul Inglese	Principal Executive Officer	2021-04-16
0001669191-21-000378	2	Scott Foster	Principal Financial Officer	2021-04-16
0001669191-21-000378	5	Dwaine Parker	Board Member	2021-04-16
0001669191-21-000378	4	Paul Inglese	Board Member	2021-04-16
0001669191-21-000378	3	Scott Foster	Board Member	2021-04-16
0001670254-21-000460	1	Peter Shiao	Founder & CEO	2021-04-15
0001850281-21-000002	3	/s/ Jesse Morris	Director	2021-04-16
0001850281-21-000002	2	/s/ Alexadnra Dempster	Secretary and Director	2021-04-16
0001850281-21-000002	1	/s/ Isabelle Steichen-Ennis	President and Director	2021-04-16
0001665160-21-000471	1	Sajil Koroth	CEO, Principal Executive Officer, and Director, Principal Financial Officer, and Principal Accounting Officer	2021-04-15
0001746059-21-000164	1	Nikki Irving	Owner and Founder	2021-04-15
0001746059-21-000163	1	Roland Williams	Owner and Founder	2021-04-15
0001746059-21-000162	1	Justin Korby	Owner and Founder	2021-04-15
0001665160-21-000469	1	Wayne Weber	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-15
0001602930-21-000001	1	Matthias Pusch	Chief Executive Officer	2021-04-14
0001602930-21-000001	2	Peter Schlueer	President	2021-04-14
0001823421-21-000002	1	Jason Burstein	Chief Executive Officer	2021-04-15
0001670254-21-000458	2	Ajay Bam	CEO & CO-FOUNDER - Vyrill.com	2020-12-30
0001670254-21-000458	1	Ajay Bam	CEO & CO-FOUNDER - Vyrill.com	2021-04-15
0001670254-21-000457	1	John Ralston	CEO and Founder	2021-04-14
0001854592-21-000002	1	Danielle Moats	President	2021-04-15
0001798376-21-000003	1	J. Brian Murray	Manager of the Manager, Sharswood 1 SPNSRS, LLC	2021-04-15
0001798376-21-000002	1	J.Brian Murray	Manager of the Manager, Sharswood 1 SPNSR, LLC	2021-04-15
0001830365-21-000002	1	DELENCE A. SHEARES SR. By Sean Fuellhart POA	Chairman	2021-04-15
0001665160-21-000468	1	Megan Feeman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-15
0001809554-21-000002	1	Justin Giufridda	Co-Founder, Co-Manager	2021-04-15
0001809554-21-000002	2	Andrew Geisel	Co-Founder, Co-Manager	2021-04-15
0001669191-21-000376	1	John Fanning Jr	Principal Executive Officer	2021-04-15
0001669191-21-000376	4	John Fanning Jr	Board Member	2021-04-15
0001669191-21-000376	3	John Fanning Jr	Principal Accounting Officer	2021-04-15
0001669191-21-000376	2	John Fanning Jr	Principal Financial Officer	2021-04-15
0001670254-21-000456	1	Yousef Abdulhassan	Founder	2021-04-15
0001477932-21-002359	1	/s/ Alberto Prieto	Chief Executive Officer, Director	2021-04-14
0001062993-21-003642	1	/s/ Ray Sturm	CEO & Director	2021-04-15
0001062993-21-003642	2	/s/ Ryan Craft	Director	2021-04-15
0001670254-21-000455	1	Diego Belbussi	Co-Founder & Chief Growth Officer	2021-04-09
0001670254-21-000455	2	Martin Moresco	Co-Founder & Chief Executive Officer	2021-03-24
0001670254-21-000454	1	Bruce S. Maxwell	CFO	2021-04-13
0001670254-21-000454	2	Gerard Sarnat	Director	2021-04-13
0001670254-21-000454	3	Brett Walter	Founder & CEO	2021-04-13
0001669191-21-000374	4	Gerard S. O'Connor MD, FACS, AOA	Board Member	2021-04-15
0001669191-21-000374	3	Matthew O'Connor	Principal Accounting Officer	2021-04-15
0001669191-21-000374	2	Gerard S. O'Connor MD, FACS, AOA	Principal Financial Officer	2021-04-15
0001669191-21-000374	1	James  Applebach	Principal Executive Officer	2021-04-15
0001669191-21-000374	5	Jane  Scaccetti	Board Member	2021-04-15
0001669191-21-000374	8	James  Applebach	Board Member	2021-04-15
0001669191-21-000374	7	John C. Matthews	Board Member	2021-04-15
0001669191-21-000374	6	Saul Reibstein	Board Member	2021-04-15
0001670254-21-000453	1	SIBRENA GERALDINO	CEO	2021-04-13
0001670254-21-000453	2	Alex Geraldino	PRESIDENT/GM	2021-04-07
0001669191-21-000372	4	James Buchanan	Board Member	2021-04-15
0001669191-21-000372	3	James Buchanan	Principal Accounting Officer	2021-04-15
0001669191-21-000372	2	James Buchanan	Principal Financial Officer	2021-04-15
0001669191-21-000372	1	James Buchanan	Principal Executive Officer	2021-04-15
0001665160-21-000466	1	Vipin Jain	CEO, Principal Executive Officer and Director, Principal Financials Officer, and Principal Accounting Officer.	2021-04-14
0001816003-21-000001	1	Alan Shetzer by Sean Fuellhart POA	CEO	2021-04-14
0001665160-21-000464	1	Vipin Jain	CEO, Principal Executive Officer and Director, Principal Financials Officer, and Principal Accounting Officer.	2021-04-14
0001746059-21-000161	1	DeAngelo Crawford	Owner and Founder	2021-04-14
0001669191-21-000370	2	John Rigoli	Principal Financial Officer	2021-04-14
0001669191-21-000370	1	Ruth Nemire	Principal Executive Officer	2021-04-14
0001669191-21-000370	4	Ruth Nemire	Board Member	2021-04-14
0001669191-21-000370	3	Ruth Nemire	Principal Accounting Officer	2021-04-14
0001669191-21-000370	6	Brad  Nemire	Board Member	2021-04-14
0001669191-21-000370	5	John Rigoli	Board Member	2021-04-14
0001850118-21-000001	1	Carlos Samanez	Vice President	2021-04-14
0001845908-21-000004	1	Dillon Farrell	Owner	2021-04-14
0001845908-21-000003	1	Brian Gorder	President	2021-04-14
0001665160-21-000463	1	J.  Garrett Green	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-14
0001665160-21-000462	1	Todd Zaroban	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-14
0001845908-21-000002	1	Brian Gorder	President	2021-04-14
0001835812-21-000002	1	Siddharth Sahni	Board Member	2021-04-13
0001805103-21-000003	1	Benjamin James	Owner	2021-04-14
0001815955-21-000001	1	Corey Lewis by Sean Fuellhart POA	CEO	2021-04-14
0001805103-21-000002	1	Ian Herrington	President	2021-04-14
0001805103-21-000001	1	Debra Driggers	Co-Owner	2021-04-14
0001644600-21-000015	1	Govinda Giri	Chief Executive Officer	2021-04-14
0001670254-21-000452	2	Desiree Staples	Executive Producer - Divorce Party: The Movie	2021-04-09
0001670254-21-000452	1	Samantha Fox	Executive Producer	2021-04-09
0001777060-21-000002	3	Daniel McNicoll	Head of Production and Director	2021-04-14
0001777060-21-000002	2	Robert Whitten	Chief Financial Officer, Treasurer and Director	2021-04-14
0001777060-21-000002	1	Frederick R. Dawe	Manager, Chief Executive Officer and Director	2021-04-14
0001670254-21-000448	2	Natalie Fairbourne	CPO	2021-04-08
0001670254-21-000448	1	Troy Holmberg	Board Member	2021-04-08
0001670254-21-000448	3	Jason Fairbourne	CEO / Founder	2021-04-08
0001665160-21-000461	1	Abhinav Verma	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-13
0001670254-21-000447	1	Nathan Stern	Co-Founder	2021-04-13
0001746059-21-000160	1	Clint Norton	Co-Owner	2021-04-13
0001746059-21-000159	1	Deric Cahill	CEO	2021-04-13
0001669191-21-000368	4	Keith Flaherty	Board Member	2021-04-13
0001669191-21-000368	5	Thomas Haag	Board Member	2021-04-13
0001669191-21-000368	3	Thomas Haag	Principal Accounting Officer	2021-04-13
0001669191-21-000368	2	Thomas Haag	Principal Financial Officer	2021-04-13
0001669191-21-000368	1	Thomas Haag	Principal Executive Officer	2021-04-13
0001670254-21-000445	2	Max kane	CFO	2021-04-01
0001670254-21-000445	4	Eric BURNEY	CEO & Co-Founder	2021-03-31
0001670254-21-000445	3	Alexander A Egan	Marketing & Product	2021-03-31
0001670254-21-000445	1	John Liu	CSO	2021-04-02
0001670254-21-000442	1	Stephen Wollwerth	President	2021-04-09
0001670254-21-000443	2	Elizabeth Stone	Secretary	2021-04-12
0001670254-21-000442	2	John J.  Lee Jr.	Executive Chairman	2021-04-09
0001670254-21-000443	1	Vidya Dinamani	Board Advisor	2021-04-12
0001670254-21-000443	4	Brian Smith	Board Member	2021-04-12
0001670254-21-000443	3	Brian P Hawkins	Board Member	2021-04-12
0001695244-21-000003	2	Yinghua Yang	Chief Operating Officer	2021-04-12
